vector,score,level
"(3, 4, 3, 5, 5)",3.5500000000000003,5
"(3, 5, 5, 3, 4)",3.5500000000000003,5
"(3, 5, 4, 5, 3)",3.5500000000000003,5
"(5, 3, 5, 3, 4)",3.5500000000000003,5
"(5, 4, 3, 5, 3)",3.5500000000000003,5
"(4, 4, 3, 4, 4)",3.6,5
"(4, 3, 4, 4, 4)",3.6,5
"(4, 4, 4, 3, 4)",3.6,5
"(4, 4, 4, 4, 3)",3.6,5
"(3, 4, 4, 4, 4)",3.6,5
"(3, 4, 4, 5, 4)",3.68,5
"(5, 3, 4, 4, 4)",3.68,5
"(4, 5, 3, 4, 4)",3.68,5
"(3, 4, 4, 4, 5)",3.68,5
"(3, 4, 5, 4, 4)",3.68,5
"(4, 3, 5, 4, 4)",3.68,5
"(5, 4, 4, 3, 4)",3.68,5
"(3, 5, 4, 4, 4)",3.68,5
"(5, 4, 4, 4, 3)",3.68,5
"(4, 4, 4, 5, 3)",3.68,5
"(4, 4, 3, 5, 4)",3.68,5
"(5, 4, 3, 4, 4)",3.68,5
"(4, 5, 4, 3, 4)",3.68,5
"(4, 4, 3, 4, 5)",3.68,5
"(4, 3, 4, 4, 5)",3.68,5
"(4, 4, 4, 3, 5)",3.68,5
"(4, 4, 5, 3, 4)",3.68,5
"(4, 5, 4, 4, 3)",3.68,5
"(4, 4, 5, 4, 3)",3.68,5
"(4, 3, 4, 5, 4)",3.68,5
"(5, 3, 3, 5, 5)",3.7,5
"(5, 3, 5, 5, 3)",3.7,5
"(5, 5, 3, 5, 3)",3.7,5
"(3, 3, 5, 5, 5)",3.7,5
"(5, 3, 5, 3, 5)",3.7,5
"(5, 5, 3, 3, 5)",3.7,5
"(3, 5, 5, 3, 5)",3.7,5
"(5, 5, 5, 3, 3)",3.7,5
"(3, 5, 5, 5, 3)",3.7,5
"(3, 5, 3, 5, 5)",3.7,5
"(5, 5, 2, 5, 5)",3.8,5
"(5, 2, 5, 5, 5)",3.8,5
"(5, 5, 5, 5, 2)",3.8,5
"(5, 5, 5, 2, 5)",3.8,5
"(2, 5, 5, 5, 5)",3.8,5
"(5, 5, 4, 4, 3)",3.8000000000000003,5
"(3, 5, 5, 4, 4)",3.8000000000000003,5
"(5, 5, 4, 3, 4)",3.8000000000000003,5
"(4, 5, 5, 3, 4)",3.8000000000000003,5
"(4, 4, 5, 3, 5)",3.8000000000000003,5
"(4, 4, 3, 5, 5)",3.8000000000000003,5
"(3, 5, 4, 4, 5)",3.8000000000000003,5
"(5, 4, 5, 4, 3)",3.8000000000000003,5
"(3, 5, 4, 5, 4)",3.8000000000000003,5
"(4, 5, 4, 5, 3)",3.8000000000000003,5
"(5, 4, 5, 3, 4)",3.8000000000000003,5
"(5, 4, 3, 4, 5)",3.8000000000000003,5
"(3, 4, 5, 5, 4)",3.8000000000000003,5
"(5, 4, 3, 5, 4)",3.8000000000000003,5
"(5, 5, 3, 4, 4)",3.8000000000000003,5
"(5, 4, 4, 5, 3)",3.8000000000000003,5
"(4, 5, 3, 4, 5)",3.8000000000000003,5
"(4, 4, 5, 5, 3)",3.8000000000000003,5
"(5, 4, 4, 3, 5)",3.8000000000000003,5
"(3, 4, 5, 4, 5)",3.8000000000000003,5
"(5, 3, 4, 5, 4)",3.8000000000000003,5
"(4, 5, 3, 5, 4)",3.8000000000000003,5
"(5, 3, 5, 4, 4)",3.8000000000000003,5
"(5, 3, 4, 4, 5)",3.8000000000000003,5
"(4, 5, 5, 4, 3)",3.8000000000000003,5
"(4, 3, 5, 5, 4)",3.8000000000000003,5
"(4, 5, 4, 3, 5)",3.8000000000000003,5
"(4, 3, 5, 4, 5)",3.8000000000000003,5
"(3, 4, 4, 5, 5)",3.8000000000000003,5
"(4, 3, 4, 5, 5)",3.8000000000000003,5
"(5, 5, 4, 5, 3)",3.95,5
"(5, 5, 5, 4, 3)",3.95,5
"(3, 5, 4, 5, 5)",3.95,5
"(5, 5, 4, 3, 5)",3.95,5
"(4, 5, 5, 3, 5)",3.95,5
"(4, 5, 5, 5, 3)",3.95,5
"(3, 5, 5, 4, 5)",3.95,5
"(3, 5, 5, 5, 4)",3.95,5
"(5, 4, 3, 5, 5)",3.95,5
"(5, 5, 3, 5, 4)",3.95,5
"(3, 4, 5, 5, 5)",3.95,5
"(4, 3, 5, 5, 5)",3.95,5
"(4, 5, 3, 5, 5)",3.95,5
"(5, 5, 5, 3, 4)",3.95,5
"(5, 3, 5, 4, 5)",3.95,5
"(5, 4, 5, 5, 3)",3.95,5
"(5, 3, 5, 5, 4)",3.95,5
"(5, 4, 5, 3, 5)",3.95,5
"(5, 5, 3, 4, 5)",3.95,5
"(5, 3, 4, 5, 5)",3.95,5
"(4, 4, 4, 4, 4)",4.0,5
"(5, 4, 4, 4, 4)",4.08,5
"(4, 4, 4, 5, 4)",4.08,5
"(4, 5, 4, 4, 4)",4.08,5
"(4, 4, 5, 4, 4)",4.08,5
"(4, 4, 4, 4, 5)",4.08,5
"(5, 4, 4, 4, 5)",4.2,5
"(5, 5, 5, 5, 3)",4.2,5
"(4, 5, 5, 4, 4)",4.2,5
"(3, 5, 5, 5, 5)",4.2,5
"(5, 5, 3, 5, 5)",4.2,5
"(4, 4, 5, 5, 4)",4.2,5
"(4, 5, 4, 5, 4)",4.2,5
"(4, 4, 5, 4, 5)",4.2,5
"(5, 5, 5, 3, 5)",4.2,5
"(5, 4, 4, 5, 4)",4.2,5
"(5, 4, 5, 4, 4)",4.2,5
"(4, 5, 4, 4, 5)",4.2,5
"(4, 4, 4, 5, 5)",4.2,5
"(5, 3, 5, 5, 5)",4.2,5
"(5, 5, 4, 4, 4)",4.2,5
"(5, 5, 5, 4, 4)",4.35,5
"(4, 5, 5, 5, 4)",4.35,5
"(5, 5, 4, 5, 4)",4.35,5
"(5, 5, 4, 4, 5)",4.35,5
"(5, 4, 5, 5, 4)",4.35,5
"(5, 4, 5, 4, 5)",4.35,5
"(5, 4, 4, 5, 5)",4.35,5
"(4, 4, 5, 5, 5)",4.35,5
"(4, 5, 4, 5, 5)",4.35,5
"(4, 5, 5, 4, 5)",4.35,5
"(5, 4, 5, 5, 5)",4.6,5
"(5, 5, 5, 5, 4)",4.6,5
"(4, 5, 5, 5, 5)",4.6,5
"(5, 5, 5, 4, 5)",4.6,5
"(5, 5, 4, 5, 5)",4.6,5
"(5, 5, 5, 5, 5)",5.0,5
